tokenizer,tokenizer_version,language,corpus,metric,value
gpt-4,,quy_Latn,flores200_devtest,premium_ratio_ci_upper,2.150601331546364
gpt-4,,quy_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,ron_Latn,flores200_devtest,premium_ratio_estimate,1.8955597515540819
gpt-4,,ron_Latn,flores200_devtest,premium_ratio_ci_lower,1.8755288196590065
gpt-4,,ron_Latn,flores200_devtest,premium_ratio_ci_upper,1.9166674809248858
gpt-4,,ron_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,run_Latn,flores200_devtest,premium_ratio_estimate,2.1646241750858066
gpt-4,,run_Latn,flores200_devtest,premium_ratio_ci_lower,2.1376819428983334
gpt-4,,run_Latn,flores200_devtest,premium_ratio_ci_upper,2.1926578646717187
gpt-4,,run_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,rus_Cyrl,flores200_devtest,premium_ratio_estimate,2.486563568400427
gpt-4,,rus_Cyrl,flores200_devtest,premium_ratio_ci_lower,2.458309340581374
gpt-4,,rus_Cyrl,flores200_devtest,premium_ratio_ci_upper,2.516046710052534
gpt-4,,rus_Cyrl,flores200_devtest,n_sentences,1012.0
gpt-4,,sag_Latn,flores200_devtest,premium_ratio_estimate,2.111390981098826
gpt-4,,sag_Latn,flores200_devtest,premium_ratio_ci_lower,2.082351946993321
gpt-4,,sag_Latn,flores200_devtest,premium_ratio_ci_upper,2.1417253469243023
gpt-4,,sag_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,san_Deva,flores200_devtest,premium_ratio_estimate,5.00963679067176
gpt-4,,san_Deva,flores200_devtest,premium_ratio_ci_lower,4.953425505230766
gpt-4,,san_Deva,flores200_devtest,premium_ratio_ci_upper,5.065922268051679
gpt-4,,san_Deva,flores200_devtest,n_sentences,1012.0
gpt-4,,sat_Olck,flores200_devtest,premium_ratio_estimate,12.962892241210179
gpt-4,,sat_Olck,flores200_devtest,premium_ratio_ci_lower,12.817587242249925
gpt-4,,sat_Olck,flores200_devtest,premium_ratio_ci_upper,13.109311647235485
gpt-4,,sat_Olck,flores200_devtest,n_sentences,1012.0
gpt-4,,scn_Latn,flores200_devtest,premium_ratio_estimate,2.029353200528395
gpt-4,,scn_Latn,flores200_devtest,premium_ratio_ci_lower,2.006568955210308
gpt-4,,scn_Latn,flores200_devtest,premium_ratio_ci_upper,2.0531608496672655
gpt-4,,scn_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,shn_Mymr,flores200_devtest,premium_ratio_estimate,15.328764904257179
gpt-4,,shn_Mymr,flores200_devtest,premium_ratio_ci_lower,15.082659546126106
gpt-4,,shn_Mymr,flores200_devtest,premium_ratio_ci_upper,15.576608861258585
gpt-4,,shn_Mymr,flores200_devtest,n_sentences,1012.0
gpt-4,,sin_Sinh,flores200_devtest,premium_ratio_estimate,8.789215421310667
gpt-4,,sin_Sinh,flores200_devtest,premium_ratio_ci_lower,8.692379046878784
gpt-4,,sin_Sinh,flores200_devtest,premium_ratio_ci_upper,8.890523142510052
gpt-4,,sin_Sinh,flores200_devtest,n_sentences,1012.0
gpt-4,,slk_Latn,flores200_devtest,premium_ratio_estimate,2.1563777993149986
gpt-4,,slk_Latn,flores200_devtest,premium_ratio_ci_lower,2.1306858848211974
gpt-4,,slk_Latn,flores200_devtest,premium_ratio_ci_upper,2.1826496279456764
gpt-4,,slk_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,slv_Latn,flores200_devtest,premium_ratio_estimate,1.902568344223555
gpt-4,,slv_Latn,flores200_devtest,premium_ratio_ci_lower,1.8820108196719247
gpt-4,,slv_Latn,flores200_devtest,premium_ratio_ci_upper,1.924549585329932
gpt-4,,slv_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,smo_Latn,flores200_devtest,premium_ratio_estimate,2.3101928141979204
gpt-4,,smo_Latn,flores200_devtest,premium_ratio_ci_lower,2.282074623400133
gpt-4,,smo_Latn,flores200_devtest,premium_ratio_ci_upper,2.338739604017935
gpt-4,,smo_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,sna_Latn,flores200_devtest,premium_ratio_estimate,2.172313130420417
gpt-4,,sna_Latn,flores200_devtest,premium_ratio_ci_lower,2.1428380250289827
gpt-4,,sna_Latn,flores200_devtest,premium_ratio_ci_upper,2.203339219017886
gpt-4,,sna_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,snd_Arab,flores200_devtest,premium_ratio_estimate,4.020934242643039
gpt-4,,snd_Arab,flores200_devtest,premium_ratio_ci_lower,3.9747426848551712
gpt-4,,snd_Arab,flores200_devtest,premium_ratio_ci_upper,4.067420053652047
gpt-4,,snd_Arab,flores200_devtest,n_sentences,1012.0
gpt-4,,som_Latn,flores200_devtest,premium_ratio_estimate,2.2409449506590917
gpt-4,,som_Latn,flores200_devtest,premium_ratio_ci_lower,2.2160407270121034
gpt-4,,som_Latn,flores200_devtest,premium_ratio_ci_upper,2.2671910029826967
gpt-4,,som_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,sot_Latn,flores200_devtest,premium_ratio_estimate,2.245488049537201
gpt-4,,sot_Latn,flores200_devtest,premium_ratio_ci_lower,2.2176263470652433
gpt-4,,sot_Latn,flores200_devtest,premium_ratio_ci_upper,2.2731541101962374
gpt-4,,sot_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,spa_Latn,flores200_devtest,premium_ratio_estimate,1.5654680709760072
gpt-4,,spa_Latn,flores200_devtest,premium_ratio_ci_lower,1.5494769449646286
gpt-4,,spa_Latn,flores200_devtest,premium_ratio_ci_upper,1.582985668405589
gpt-4,,spa_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,srd_Latn,flores200_devtest,premium_ratio_estimate,2.012287257852226
gpt-4,,srd_Latn,flores200_devtest,premium_ratio_ci_lower,1.9920310863095856
gpt-4,,srd_Latn,flores200_devtest,premium_ratio_ci_upper,2.034556606134564
gpt-4,,srd_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,srp_Cyrl,flores200_devtest,premium_ratio_estimate,2.933645921460277
gpt-4,,srp_Cyrl,flores200_devtest,premium_ratio_ci_lower,2.900966634985885
gpt-4,,srp_Cyrl,flores200_devtest,premium_ratio_ci_upper,2.9676098171811542
gpt-4,,srp_Cyrl,flores200_devtest,n_sentences,1012.0
gpt-4,,ssw_Latn,flores200_devtest,premium_ratio_estimate,2.1958554892218727
gpt-4,,ssw_Latn,flores200_devtest,premium_ratio_ci_lower,2.168156990674179
gpt-4,,ssw_Latn,flores200_devtest,premium_ratio_ci_upper,2.22412094698145
gpt-4,,ssw_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,sun_Latn,flores200_devtest,premium_ratio_estimate,1.8366513212595894
gpt-4,,sun_Latn,flores200_devtest,premium_ratio_ci_lower,1.8177751602796648
gpt-4,,sun_Latn,flores200_devtest,premium_ratio_ci_upper,1.8566764475499828
gpt-4,,sun_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,swe_Latn,flores200_devtest,premium_ratio_estimate,1.5933939392913066
gpt-4,,swe_Latn,flores200_devtest,premium_ratio_ci_lower,1.5776955904238363
gpt-4,,swe_Latn,flores200_devtest,premium_ratio_ci_upper,1.6097611992952756
gpt-4,,swe_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,swh_Latn,flores200_devtest,premium_ratio_estimate,1.9765001276532637
gpt-4,,swh_Latn,flores200_devtest,premium_ratio_ci_lower,1.956413747940083
gpt-4,,swh_Latn,flores200_devtest,premium_ratio_ci_upper,1.997010986679299
gpt-4,,swh_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,szl_Latn,flores200_devtest,premium_ratio_estimate,2.2120576597446773
gpt-4,,szl_Latn,flores200_devtest,premium_ratio_ci_lower,2.1865360135423684
gpt-4,,szl_Latn,flores200_devtest,premium_ratio_ci_upper,2.238666934741002
gpt-4,,szl_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,tam_Taml,flores200_devtest,premium_ratio_estimate,7.761549958218313
gpt-4,,tam_Taml,flores200_devtest,premium_ratio_ci_lower,7.670820657352445
gpt-4,,tam_Taml,flores200_devtest,premium_ratio_ci_upper,7.852869598928851
gpt-4,,tam_Taml,flores200_devtest,n_sentences,1012.0
gpt-4,,taq_Latn,flores200_devtest,premium_ratio_estimate,2.2559953712501852
gpt-4,,taq_Latn,flores200_devtest,premium_ratio_ci_lower,2.2191198357777377
gpt-4,,taq_Latn,flores200_devtest,premium_ratio_ci_upper,2.29532025234324
gpt-4,,taq_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,taq_Tfng,flores200_devtest,premium_ratio_estimate,10.310410702826802
gpt-4,,taq_Tfng,flores200_devtest,premium_ratio_ci_lower,10.169667600961459
gpt-4,,taq_Tfng,flores200_devtest,premium_ratio_ci_upper,10.457408812020862
gpt-4,,taq_Tfng,flores200_devtest,n_sentences,1012.0
gpt-4,,tat_Cyrl,flores200_devtest,premium_ratio_estimate,3.777030663969306
gpt-4,,tat_Cyrl,flores200_devtest,premium_ratio_ci_lower,3.728470726954622
gpt-4,,tat_Cyrl,flores200_devtest,premium_ratio_ci_upper,3.827363255728815
gpt-4,,tat_Cyrl,flores200_devtest,n_sentences,1012.0
gpt-4,,tel_Telu,flores200_devtest,premium_ratio_estimate,8.426995195314179
gpt-4,,tel_Telu,flores200_devtest,premium_ratio_ci_lower,8.318357099364093
gpt-4,,tel_Telu,flores200_devtest,premium_ratio_ci_upper,8.53716811990477
gpt-4,,tel_Telu,flores200_devtest,n_sentences,1012.0
gpt-4,,tgk_Cyrl,flores200_devtest,premium_ratio_estimate,3.67385689367635
gpt-4,,tgk_Cyrl,flores200_devtest,premium_ratio_ci_lower,3.6301992812919974
gpt-4,,tgk_Cyrl,flores200_devtest,premium_ratio_ci_upper,3.7178409364834684
gpt-4,,tgk_Cyrl,flores200_devtest,n_sentences,1012.0
gpt-4,,tgl_Latn,flores200_devtest,premium_ratio_estimate,2.0782114570410664
gpt-4,,tgl_Latn,flores200_devtest,premium_ratio_ci_lower,2.0550412569591407
gpt-4,,tgl_Latn,flores200_devtest,premium_ratio_ci_upper,2.1031949099372778
gpt-4,,tgl_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,tha_Thai,flores200_devtest,premium_ratio_estimate,4.402135036376465
gpt-4,,tha_Thai,flores200_devtest,premium_ratio_ci_lower,4.344337699963299
gpt-4,,tha_Thai,flores200_devtest,premium_ratio_ci_upper,4.463634200895659
gpt-4,,tha_Thai,flores200_devtest,n_sentences,1012.0
gpt-4,,tir_Ethi,flores200_devtest,premium_ratio_estimate,7.89991768240613
gpt-4,,tir_Ethi,flores200_devtest,premium_ratio_ci_lower,7.808538354325281
gpt-4,,tir_Ethi,flores200_devtest,premium_ratio_ci_upper,7.992139280106979
gpt-4,,tir_Ethi,flores200_devtest,n_sentences,1012.0
gpt-4,,tpi_Latn,flores200_devtest,premium_ratio_estimate,2.075468611253884
gpt-4,,tpi_Latn,flores200_devtest,premium_ratio_ci_lower,2.0484316437000714
gpt-4,,tpi_Latn,flores200_devtest,premium_ratio_ci_upper,2.103561066802396
gpt-4,,tpi_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,tsn_Latn,flores200_devtest,premium_ratio_estimate,2.3082934082526037
gpt-4,,tsn_Latn,flores200_devtest,premium_ratio_ci_lower,2.2790299373203604
gpt-4,,tsn_Latn,flores200_devtest,premium_ratio_ci_upper,2.338840510471686
gpt-4,,tsn_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,tso_Latn,flores200_devtest,premium_ratio_estimate,2.291191790987688
gpt-4,,tso_Latn,flores200_devtest,premium_ratio_ci_lower,2.260742371902614
gpt-4,,tso_Latn,flores200_devtest,premium_ratio_ci_upper,2.321404958001638
gpt-4,,tso_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,tuk_Latn,flores200_devtest,premium_ratio_estimate,2.4229613707722852
gpt-4,,tuk_Latn,flores200_devtest,premium_ratio_ci_lower,2.39602109461718
gpt-4,,tuk_Latn,flores200_devtest,premium_ratio_ci_upper,2.450289740024445
gpt-4,,tuk_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,tum_Latn,flores200_devtest,premium_ratio_estimate,2.6144529955570492
gpt-4,,tum_Latn,flores200_devtest,premium_ratio_ci_lower,2.5733605649053946
gpt-4,,tum_Latn,flores200_devtest,premium_ratio_ci_upper,2.6570181443013374
gpt-4,,tum_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,tur_Latn,flores200_devtest,premium_ratio_estimate,1.9451286273218424
gpt-4,,tur_Latn,flores200_devtest,premium_ratio_ci_lower,1.9242983542229246
gpt-4,,tur_Latn,flores200_devtest,premium_ratio_ci_upper,1.9677587919379682
gpt-4,,tur_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,twi_Latn,flores200_devtest,premium_ratio_estimate,2.5466640869600763
gpt-4,,twi_Latn,flores200_devtest,premium_ratio_ci_lower,2.5054117910179197
gpt-4,,twi_Latn,flores200_devtest,premium_ratio_ci_upper,2.5883521951732757
gpt-4,,twi_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,tzm_Tfng,flores200_devtest,premium_ratio_estimate,10.150778827413847
gpt-4,,tzm_Tfng,flores200_devtest,premium_ratio_ci_lower,10.027166195371368
gpt-4,,tzm_Tfng,flores200_devtest,premium_ratio_ci_upper,10.273606472901957
gpt-4,,tzm_Tfng,flores200_devtest,n_sentences,1012.0
gpt-4,,uig_Arab,flores200_devtest,premium_ratio_estimate,5.219701178190199
gpt-4,,uig_Arab,flores200_devtest,premium_ratio_ci_lower,5.153773785922333
gpt-4,,uig_Arab,flores200_devtest,premium_ratio_ci_upper,5.289561650616833
gpt-4,,uig_Arab,flores200_devtest,n_sentences,1012.0
gpt-4,,ukr_Cyrl,flores200_devtest,premium_ratio_estimate,2.9975085929802576
gpt-4,,ukr_Cyrl,flores200_devtest,premium_ratio_ci_lower,2.9630396244835535
gpt-4,,ukr_Cyrl,flores200_devtest,premium_ratio_ci_upper,3.032602336238037
gpt-4,,ukr_Cyrl,flores200_devtest,n_sentences,1012.0
gpt-4,,umb_Latn,flores200_devtest,premium_ratio_estimate,2.0651369723914423
gpt-4,,umb_Latn,flores200_devtest,premium_ratio_ci_lower,2.0350931848912577
gpt-4,,umb_Latn,flores200_devtest,premium_ratio_ci_upper,2.097336715388961
gpt-4,,umb_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,urd_Arab,flores200_devtest,premium_ratio_estimate,4.401929325651385
gpt-4,,urd_Arab,flores200_devtest,premium_ratio_ci_lower,4.352877730173072
gpt-4,,urd_Arab,flores200_devtest,premium_ratio_ci_upper,4.45440446308351
gpt-4,,urd_Arab,flores200_devtest,n_sentences,1012.0
gpt-4,,uzn_Latn,flores200_devtest,premium_ratio_estimate,2.192623458937091
gpt-4,,uzn_Latn,flores200_devtest,premium_ratio_ci_lower,2.1676092270465546
gpt-4,,uzn_Latn,flores200_devtest,premium_ratio_ci_upper,2.218545432114268
gpt-4,,uzn_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,vec_Latn,flores200_devtest,premium_ratio_estimate,1.7235692811432668
gpt-4,,vec_Latn,flores200_devtest,premium_ratio_ci_lower,1.705637210875603
gpt-4,,vec_Latn,flores200_devtest,premium_ratio_ci_upper,1.7420856183983449
gpt-4,,vec_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,vie_Latn,flores200_devtest,premium_ratio_estimate,2.4776581806795064
gpt-4,,vie_Latn,flores200_devtest,premium_ratio_ci_lower,2.448281366312576
gpt-4,,vie_Latn,flores200_devtest,premium_ratio_ci_upper,2.509079286827273
gpt-4,,vie_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,war_Latn,flores200_devtest,premium_ratio_estimate,1.9796589125536874
gpt-4,,war_Latn,flores200_devtest,premium_ratio_ci_lower,1.9573931410627836
gpt-4,,war_Latn,flores200_devtest,premium_ratio_ci_upper,2.0024999581560508
gpt-4,,war_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,wol_Latn,flores200_devtest,premium_ratio_estimate,1.9644836093951608
gpt-4,,wol_Latn,flores200_devtest,premium_ratio_ci_lower,1.940199537231639
gpt-4,,wol_Latn,flores200_devtest,premium_ratio_ci_upper,1.9885671426709286
gpt-4,,wol_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,xho_Latn,flores200_devtest,premium_ratio_estimate,2.081685580418545
gpt-4,,xho_Latn,flores200_devtest,premium_ratio_ci_lower,2.0582231571826113
gpt-4,,xho_Latn,flores200_devtest,premium_ratio_ci_upper,2.1048950897643137
gpt-4,,xho_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,ydd_Hebr,flores200_devtest,premium_ratio_estimate,5.6029954307684005
gpt-4,,ydd_Hebr,flores200_devtest,premium_ratio_ci_lower,5.545730386477722
gpt-4,,ydd_Hebr,flores200_devtest,premium_ratio_ci_upper,5.661637373846729
gpt-4,,ydd_Hebr,flores200_devtest,n_sentences,1012.0
gpt-4,,yor_Latn,flores200_devtest,premium_ratio_estimate,2.9848977518257804
gpt-4,,yor_Latn,flores200_devtest,premium_ratio_ci_lower,2.928691503624046
gpt-4,,yor_Latn,flores200_devtest,premium_ratio_ci_upper,3.0436767233856448
gpt-4,,yor_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,yue_Hant,flores200_devtest,premium_ratio_estimate,2.111598697437899
gpt-4,,yue_Hant,flores200_devtest,premium_ratio_ci_lower,2.0883534097041667
gpt-4,,yue_Hant,flores200_devtest,premium_ratio_ci_upper,2.135171450490544
gpt-4,,yue_Hant,flores200_devtest,n_sentences,1012.0
gpt-4,,zho_Hans,flores200_devtest,premium_ratio_estimate,1.8827636922736752
gpt-4,,zho_Hans,flores200_devtest,premium_ratio_ci_lower,1.8596638936119512
gpt-4,,zho_Hans,flores200_devtest,premium_ratio_ci_upper,1.905352839914241
gpt-4,,zho_Hans,flores200_devtest,n_sentences,1012.0
gpt-4,,zho_Hant,flores200_devtest,premium_ratio_estimate,2.155391434254696
gpt-4,,zho_Hant,flores200_devtest,premium_ratio_ci_lower,2.1311553546973796
gpt-4,,zho_Hant,flores200_devtest,premium_ratio_ci_upper,2.1805657168311074
gpt-4,,zho_Hant,flores200_devtest,n_sentences,1012.0
gpt-4,,zsm_Latn,flores200_devtest,premium_ratio_estimate,1.639491915386016
gpt-4,,zsm_Latn,flores200_devtest,premium_ratio_ci_lower,1.6233224629253673
gpt-4,,zsm_Latn,flores200_devtest,premium_ratio_ci_upper,1.6558752676489168
gpt-4,,zsm_Latn,flores200_devtest,n_sentences,1012.0
gpt-4,,zul_Latn,flores200_devtest,premium_ratio_estimate,2.2336995810065807
gpt-4,,zul_Latn,flores200_devtest,premium_ratio_ci_lower,2.2088726025989587
gpt-4,,zul_Latn,flores200_devtest,premium_ratio_ci_upper,2.2592816560931195
gpt-4,,zul_Latn,flores200_devtest,n_sentences,1012.0
gpt-4o,,ace_Arab,flores200_devtest,premium_ratio_estimate,2.635478016662213
gpt-4o,,ace_Arab,flores200_devtest,premium_ratio_ci_lower,2.604550484046777
gpt-4o,,ace_Arab,flores200_devtest,premium_ratio_ci_upper,2.667021712600273
gpt-4o,,ace_Arab,flores200_devtest,n_sentences,1012.0
gpt-4o,,ace_Latn,flores200_devtest,premium_ratio_estimate,1.8345212811962335
gpt-4o,,ace_Latn,flores200_devtest,premium_ratio_ci_lower,1.8127968826500873
gpt-4o,,ace_Latn,flores200_devtest,premium_ratio_ci_upper,1.8565352495306213
gpt-4o,,ace_Latn,flores200_devtest,n_sentences,1012.0
gpt-4o,,acm_Arab,flores200_devtest,premium_ratio_estimate,1.3894434008738512
gpt-4o,,acm_Arab,flores200_devtest,premium_ratio_ci_lower,1.3748546818015723
gpt-4o,,acm_Arab,flores200_devtest,premium_ratio_ci_upper,1.4046414000285177
gpt-4o,,acm_Arab,flores200_devtest,n_sentences,1012.0
gpt-4o,,acq_Arab,flores200_devtest,premium_ratio_estimate,1.401661038960244
gpt-4o,,acq_Arab,flores200_devtest,premium_ratio_ci_lower,1.3867644563308048
gpt-4o,,acq_Arab,flores200_devtest,premium_ratio_ci_upper,1.4173111151577313
gpt-4o,,acq_Arab,flores200_devtest,n_sentences,1012.0
gpt-4o,,aeb_Arab,flores200_devtest,premium_ratio_estimate,1.4311763236224273
gpt-4o,,aeb_Arab,flores200_devtest,premium_ratio_ci_lower,1.4152936069693403
gpt-4o,,aeb_Arab,flores200_devtest,premium_ratio_ci_upper,1.447865105970722
gpt-4o,,aeb_Arab,flores200_devtest,n_sentences,1012.0
gpt-4o,,afr_Latn,flores200_devtest,premium_ratio_estimate,1.4372135630408178
gpt-4o,,afr_Latn,flores200_devtest,premium_ratio_ci_lower,1.4250059607900412
gpt-4o,,afr_Latn,flores200_devtest,premium_ratio_ci_upper,1.4497007621428577
gpt-4o,,afr_Latn,flores200_devtest,n_sentences,1012.0
gpt-4o,,ajp_Arab,flores200_devtest,premium_ratio_estimate,1.349594192445146
gpt-4o,,ajp_Arab,flores200_devtest,premium_ratio_ci_lower,1.3364190553707105
gpt-4o,,ajp_Arab,flores200_devtest,premium_ratio_ci_upper,1.3633991455528411
gpt-4o,,ajp_Arab,flores200_devtest,n_sentences,1012.0
gpt-4o,,aka_Latn,flores200_devtest,premium_ratio_estimate,2.113585539783313
gpt-4o,,aka_Latn,flores200_devtest,premium_ratio_ci_lower,2.084002829775608
gpt-4o,,aka_Latn,flores200_devtest,premium_ratio_ci_upper,2.143745087796851
gpt-4o,,aka_Latn,flores200_devtest,n_sentences,1012.0
gpt-4o,,als_Latn,flores200_devtest,premium_ratio_estimate,1.8460584444582637
gpt-4o,,als_Latn,flores200_devtest,premium_ratio_ci_lower,1.827892595822497
gpt-4o,,als_Latn,flores200_devtest,premium_ratio_ci_upper,1.8655257993443435
gpt-4o,,als_Latn,flores200_devtest,n_sentences,1012.0
gpt-4o,,amh_Ethi,flores200_devtest,premium_ratio_estimate,5.853587972023151
gpt-4o,,amh_Ethi,flores200_devtest,premium_ratio_ci_lower,5.7866952185516665
gpt-4o,,amh_Ethi,flores200_devtest,premium_ratio_ci_upper,5.921816251857367
gpt-4o,,amh_Ethi,flores200_devtest,n_sentences,1012.0
gpt-4o,,apc_Arab,flores200_devtest,premium_ratio_estimate,1.3569356604257674
gpt-4o,,apc_Arab,flores200_devtest,premium_ratio_ci_lower,1.3430915399511936
gpt-4o,,apc_Arab,flores200_devtest,premium_ratio_ci_upper,1.3707283605492884
gpt-4o,,apc_Arab,flores200_devtest,n_sentences,1012.0
gpt-4o,,arb_Arab,flores200_devtest,premium_ratio_estimate,1.3921374557483417
gpt-4o,,arb_Arab,flores200_devtest,premium_ratio_ci_lower,1.377492620875114
gpt-4o,,arb_Arab,flores200_devtest,premium_ratio_ci_upper,1.407996292561057
gpt-4o,,arb_Arab,flores200_devtest,n_sentences,1012.0
gpt-4o,,arb_Latn,flores200_devtest,premium_ratio_estimate,2.272771577431749
gpt-4o,,arb_Latn,flores200_devtest,premium_ratio_ci_lower,2.245510665829591
gpt-4o,,arb_Latn,flores200_devtest,premium_ratio_ci_upper,2.3022104719473155
gpt-4o,,arb_Latn,flores200_devtest,n_sentences,1012.0
gpt-4o,,ars_Arab,flores200_devtest,premium_ratio_estimate,1.3964962057751449
gpt-4o,,ars_Arab,flores200_devtest,premium_ratio_ci_lower,1.381966387465263
gpt-4o,,ars_Arab,flores200_devtest,premium_ratio_ci_upper,1.4125273205825202
gpt-4o,,ars_Arab,flores200_devtest,n_sentences,1012.0
gpt-4o,,ary_Arab,flores200_devtest,premium_ratio_estimate,1.4979951853115527
gpt-4o,,ary_Arab,flores200_devtest,premium_ratio_ci_lower,1.4807298939383624
gpt-4o,,ary_Arab,flores200_devtest,premium_ratio_ci_upper,1.5167546124368392
gpt-4o,,ary_Arab,flores200_devtest,n_sentences,1012.0
gpt-4o,,arz_Arab,flores200_devtest,premium_ratio_estimate,1.420746369130684
gpt-4o,,arz_Arab,flores200_devtest,premium_ratio_ci_lower,1.4052152446058992
gpt-4o,,arz_Arab,flores200_devtest,premium_ratio_ci_upper,1.4371083234337583
gpt-4o,,arz_Arab,flores200_devtest,n_sentences,1012.0
gpt-4o,,asm_Beng,flores200_devtest,premium_ratio_estimate,2.0119024645408645
gpt-4o,,asm_Beng,flores200_devtest,premium_ratio_ci_lower,1.9903985692316815
gpt-4o,,asm_Beng,flores200_devtest,premium_ratio_ci_upper,2.0337917231684544
gpt-4o,,asm_Beng,flores200_devtest,n_sentences,1012.0
gpt-4o,,ast_Latn,flores200_devtest,premium_ratio_estimate,1.4246450120364846
gpt-4o,,ast_Latn,flores200_devtest,premium_ratio_ci_lower,1.4110549617008288
gpt-4o,,ast_Latn,flores200_devtest,premium_ratio_ci_upper,1.438617242868871
gpt-4o,,ast_Latn,flores200_devtest,n_sentences,1012.0
gpt-4o,,awa_Deva,flores200_devtest,premium_ratio_estimate,1.7171881446864903
gpt-4o,,awa_Deva,flores200_devtest,premium_ratio_ci_lower,1.6980311493181521
gpt-4o,,awa_Deva,flores200_devtest,premium_ratio_ci_upper,1.7367672660592401
gpt-4o,,awa_Deva,flores200_devtest,n_sentences,1012.0
gpt-4o,,ayr_Latn,flores200_devtest,premium_ratio_estimate,1.9705003718410676
gpt-4o,,ayr_Latn,flores200_devtest,premium_ratio_ci_lower,1.9437950738873233
gpt-4o,,ayr_Latn,flores200_devtest,premium_ratio_ci_upper,1.9988519590532896
gpt-4o,,ayr_Latn,flores200_devtest,n_sentences,1012.0
gpt-4o,,azb_Arab,flores200_devtest,premium_ratio_estimate,1.87050970519431
gpt-4o,,azb_Arab,flores200_devtest,premium_ratio_ci_lower,1.8479989048774244
gpt-4o,,azb_Arab,flores200_devtest,premium_ratio_ci_upper,1.8935899341271045
gpt-4o,,azb_Arab,flores200_devtest,n_sentences,1012.0
gpt-4o,,azj_Latn,flores200_devtest,premium_ratio_estimate,1.7332390983299315
gpt-4o,,azj_Latn,flores200_devtest,premium_ratio_ci_lower,1.712798289706522
gpt-4o,,azj_Latn,flores200_devtest,premium_ratio_ci_upper,1.7535933737978315
gpt-4o,,azj_Latn,flores200_devtest,n_sentences,1012.0
gpt-4o,,bak_Cyrl,flores200_devtest,premium_ratio_estimate,1.761450270460897
gpt-4o,,bak_Cyrl,flores200_devtest,premium_ratio_ci_lower,1.742706463863926
gpt-4o,,bak_Cyrl,flores200_devtest,premium_ratio_ci_upper,1.7809778974444683
gpt-4o,,bak_Cyrl,flores200_devtest,n_sentences,1012.0
gpt-4o,,bam_Latn,flores200_devtest,premium_ratio_estimate,2.061018284008285
gpt-4o,,bam_Latn,flores200_devtest,premium_ratio_ci_lower,2.034403155866085
gpt-4o,,bam_Latn,flores200_devtest,premium_ratio_ci_upper,2.089807772968884
gpt-4o,,bam_Latn,flores200_devtest,n_sentences,1012.0
gpt-4o,,ban_Latn,flores200_devtest,premium_ratio_estimate,1.5877296779822232
gpt-4o,,ban_Latn,flores200_devtest,premium_ratio_ci_lower,1.570611745726885
gpt-4o,,ban_Latn,flores200_devtest,premium_ratio_ci_upper,1.6057550039827932
gpt-4o,,ban_Latn,flores200_devtest,n_sentences,1012.0
gpt-4o,,bel_Cyrl,flores200_devtest,premium_ratio_estimate,2.009798754922454
gpt-4o,,bel_Cyrl,flores200_devtest,premium_ratio_ci_lower,1.9842492517636703
gpt-4o,,bel_Cyrl,flores200_devtest,premium_ratio_ci_upper,2.0367801922679067
gpt-4o,,bel_Cyrl,flores200_devtest,n_sentences,1012.0
gpt-4o,,bem_Latn,flores200_devtest,premium_ratio_estimate,1.9563594578280776
gpt-4o,,bem_Latn,flores200_devtest,premium_ratio_ci_lower,1.9341995024647753
